# 2012 08 11 12 23 15.400000 38.416 46.809   4.2  6.5 0.0 0.0 0.0         1
TVRZ  5.120 1.00 S
TAHR  7.730 1.00 S
HRS   4.110 1.00 Pg
HRS   7.850 1.00 S
FTB  10.220 1.00 P
TBZ  10.800 1.00 Pg
BST  13.260 1.00 Pg
ORD  15.300 1.00 Pg
SRB  29.980 1.00 S
MRD  16.800 1.00 Pg
MRD  30.090 1.00 S
GRMI 17.150 1.00 Pg
SHB  17.940 1.00 Pg
AZR  18.790 1.00 P
HSH  22.010 1.00 P
LRK  22.400 1.00 Pg
NAX  23.300 1.00 Pg
NAX  41.410 1.00 S
SBZ  44.910 1.00 S
GLBA 28.400 1.00 Pg
GLBA 49.040 1.00 S
ASTR 29.200 1.00 P
LKRN 51.560 1.00 S
BRDA 34.800 1.00 Pn
BRDA 60.080 1.00 S
SAAT 34.000 1.00 Pn
SAAT 62.100 1.00 S
ZRD  36.700 1.00 Pn
ZRD  63.390 1.00 S
GANJ 39.300 1.00 Pn
GANJ 69.900 1.00 S
ZNJK 39.800 1.00 Pn
VANB 80.040 1.00 S
# 2012 08 11 12 28 46.100000 38.444 46.771  21.7  3.5 0.0 0.0 0.0         2
TVRZ  4.510 1.00 P
TVRZ  7.890 1.00 S
HRS   5.890 1.00 Pg
HRS  10.270 1.00 S
FTB  18.160 1.00 S
TABZ 10.450 1.00 P
TABZ 18.290 1.00 S
TBZ  10.160 1.00 Pg
BST  14.060 1.00 Pg
BST  24.700 1.00 S
MRD  16.170 1.00 Pg
SHB  17.540 1.00 Pg
SRB  17.220 1.00 P
GRMI 17.740 1.00 P
GRMI 31.050 1.00 S
HSH  21.880 1.00 P
NAX  40.080 1.00 S
LRK  39.750 1.00 S
SBZ  43.320 1.00 S
GLBA 27.060 1.00 P
ASTR 28.520 1.00 P
BRDA 32.570 1.00 P
MAKU 57.660 1.00 S
SAAT 33.490 1.00 P
SAAT 58.390 1.00 S
ZRD  34.240 1.00 P
GANJ 37.850 1.00 P
GANJ 65.930 1.00 S
GNI  39.270 1.00 P
GNI  68.390 1.00 S
ZNJK 39.080 1.00 P
ZNJK 68.070 1.00 S
VANB 43.880 1.00 P
# 2012 08 11 12 49 15.500000 38.393 46.688  13.3  4.6 0.0 0.0 0.0         3
HRS   5.730 1.00 Pg
HRS  10.410 1.00 Sg
TAHR 11.020 1.00 S
FTB  15.180 1.00 S
TBZ   8.420 1.00 Pg
TBZ  15.660 1.00 S
BST  13.560 1.00 Pg
BST  23.660 1.00 S
ORD  26.060 1.00 S
MRD  15.190 1.00 Pg
MRD  28.280 1.00 S
SHB  15.980 1.00 Pg
SHB  28.480 1.00 Sg
SRB  17.740 1.00 Pg
LRK  24.500 1.00 Pg
LRK  42.850 1.00 S
GLBA 29.700 1.00 Pg
GLBA 50.820 1.00 S
ASTR 30.900 1.00 Pg
ASTR 52.900 1.00 S
LKRN 53.300 1.00 S
MAKU 58.410 1.00 S
BRDA 35.400 1.00 Pn
SAAT 35.100 1.00 Pn
GNI  40.500 1.00 Pn
GNI  69.820 1.00 S
# 2012 08 11 13 14 05.500000 38.388 46.673   4.1  4.4 0.0 0.0 0.0         4
TVRZ  4.510 1.00 S
HRS   5.730 1.00 Pg
FTB  14.270 1.00 S
TBZ   8.510 1.00 Pg
TBZ  14.590 1.00 S
BST  13.570 1.00 Pg
MRD  15.150 1.00 Pg
MRD  27.440 1.00 S
SHB  15.880 1.00 Pg
AZR  29.070 1.00 S
SRB  17.660 1.00 Pg
SRB  31.380 1.00 S
GRMI 19.270 0.50 Pg
GRMI 34.550 1.00 S
NAX  22.900 1.00 Pg
LRK  24.900 1.00 Pg
LRK  43.710 1.00 S
SBZ  24.500 1.00 Pg
GLBA 29.900 1.00 Pg
GLBA 52.150 1.00 S
ASTR 30.900 1.00 Pg
ASTR 54.550 1.00 S
LKRN 54.960 1.00 S
MAKU 32.350 0.50 Pn
MAKU 59.450 1.00 S
BRDA 61.840 1.00 S
SAAT 35.200 1.00 Pn
ZRD  36.500 1.00 Pn
